id входа;id;начальная ставка;депозит после цикла;Время;порядковый номер шага;результат
59225;59235;0,20;145,6752;9 16:58;11;выигрыш
59443;59444;0,20;146,2992;9 18:15;2;выигрыш
59513;59518;0,20;146,5264;9 18:41;6;выигрыш
59611;59613;0,20;146,9504;9 19:16;3;выигрыш
59867;59870;0,20;147,1744;9 20:52;4;выигрыш
59909;59910;0,20;147,7984;9 21:05;2;выигрыш
59933;59938;0,20;148,0256;9 21:14;6;выигрыш
59999;60007;0,20;148,2364;9 21:36;9;выигрыш
60070;60071;0,20;148,8604;9 21:58;2;выигрыш
60100;60109;0,20;149,0992;9 22:09;10;выигрыш
60125;60126;0,20;149,7232;9 22:14;2;выигрыш
60171;60174;0,20;149,9472;9 22:29;4;выигрыш
60212;60213;0,20;150,5712;9 22:43;2;выигрыш
60365;60379;0,20;150,8040;9 23:40;15;выигрыш
60399;60404;0,20;151,0312;9 23:48;6;выигрыш
60454;60464;0,20;151,2716;10 00:08;11;выигрыш
60605;60613;0,20;151,4824;10 00:58;9;выигрыш
60641;60645;0,20;151,7124;10 01:09;5;выигрыш
60761;60761;0,20;152,5364;10 01:52;1;выигрыш
60914;60918;0,20;152,7664;10 02:47;5;выигрыш
60943;60950;0,20;153,0040;10 02:58;8;выигрыш
61065;61072;0,20;153,2416;10 03:39;8;выигрыш
61116;61131;0,20;139,5416;10 03:56;16;стоп
61203;61214;0,20;139,7684;10 04:23;12;выигрыш
61347;61349;0,20;140,1924;10 05:05;3;выигрыш
61507;61513;0,20;140,3980;10 06:03;7;выигрыш
61701;61702;0,20;141,0220;10 07:09;2;выигрыш
61728;61733;0,20;141,2492;10 07:18;6;выигрыш
62194;62205;0,20;141,4760;10 10:07;12;выигрыш
62312;62317;0,20;141,7032;10 10:47;6;выигрыш
62478;62478;0,20;142,5272;10 11:42;1;выигрыш
62554;62554;0,20;143,3512;10 12:06;1;выигрыш
62570;62571;0,20;143,9752;10 12:12;2;выигрыш
62818;62830;0,20;144,2156;10 13:46;13;выигрыш
62876;62876;0,20;145,0396;10 14:01;1;выигрыш
62930;62930;0,20;145,8636;10 14:17;1;выигрыш
63017;63020;0,20;146,0876;10 14:45;4;выигрыш
63072;63072;0,20;146,9116;10 15:02;1;выигрыш
63120;63125;0,20;147,1388;10 15:22;6;выигрыш
63347;63352;0,20;147,3660;10 16:55;6;выигрыш
63485;63486;0,20;147,9900;10 17:43;2;выигрыш
63520;63525;0,20;148,2172;10 17:55;6;выигрыш
63824;63825;0,20;148,8412;10 19:45;2;выигрыш
64028;64031;0,20;149,0652;10 20:56;4;выигрыш
64054;64054;0,20;149,8892;10 21:02;1;выигрыш
64089;64104;0,20;136,1892;10 21:17;16;стоп
64159;64164;0,20;136,4164;10 21:36;6;выигрыш
64255;64261;0,20;136,6220;10 22:12;7;выигрыш
64325;64339;0,20;136,8548;10 22:38;15;выигрыш
64469;64471;0,20;137,2788;10 23:21;3;выигрыш
64490;64496;0,20;137,4844;10 23:28;7;выигрыш
64891;64892;0,20;138,1084;11 01:41;2;выигрыш
64935;64938;0,20;138,3324;11 01:54;4;выигрыш
65123;65125;0,20;138,7564;11 02:58;3;выигрыш
65235;65238;0,20;138,9804;11 03:38;4;выигрыш
65291;65299;0,20;139,1912;11 03:57;9;выигрыш
65370;65384;0,20;139,4240;11 04:27;15;выигрыш
65491;65493;0,20;139,8480;11 05:05;3;выигрыш
65579;65581;0,20;140,2720;11 05:33;3;выигрыш
65810;65811;0,20;140,8960;11 06:56;2;выигрыш
65878;65880;0,20;141,3200;11 07:17;3;выигрыш
66000;66010;0,20;141,5604;11 08:04;11;выигрыш
66053;66053;0,20;142,3844;11 08:20;1;выигрыш
66325;66327;0,20;142,8084;11 10:03;3;выигрыш
66502;66507;0,20;143,0356;11 11:04;6;выигрыш
66527;66530;0,20;143,2596;11 11:11;4;выигрыш
66608;66608;0,20;144,0836;11 11:39;1;выигрыш
66636;66648;0,20;144,3240;11 11:51;13;выигрыш
66664;66666;0,20;144,7480;11 11:57;3;выигрыш
66754;66756;0,20;145,1720;11 12:29;3;выигрыш
66798;66803;0,20;145,3992;11 12:46;6;выигрыш
66866;66873;0,20;145,6368;11 13:12;8;выигрыш
66904;66904;0,20;146,4608;11 13:24;1;выигрыш
67032;67034;0,20;146,8848;11 14:10;3;выигрыш
67056;67059;0,20;147,1088;11 14:18;4;выигрыш
67107;67114;0,20;147,3464;11 14:37;8;выигрыш
67381;67389;0,20;147,5572;11 16:16;9;выигрыш
67474;67486;0,20;147,7976;11 16:53;13;выигрыш
67503;67507;0,20;148,0276;11 16:59;5;выигрыш
67535;67539;0,20;148,2576;11 17:10;5;выигрыш
67796;67796;0,20;149,0816;11 18:44;1;выигрыш
67840;67847;0,20;149,3192;11 18:59;8;выигрыш
68030;68030;0,20;150,1432;11 20:05;1;выигрыш
68079;68081;0,20;150,5672;11 20:22;3;выигрыш
68132;68137;0,20;150,7944;11 20:39;6;выигрыш
68335;68340;0,20;151,0216;11 21:52;6;выигрыш
68492;68493;0,20;151,6456;11 22:46;2;выигрыш
68539;68550;0,20;151,8724;11 23:03;12;выигрыш
68621;68625;0,20;152,1024;11 23:28;5;выигрыш
68864;68872;0,20;152,3132;12 00:56;9;выигрыш
69117;69118;0,20;152,9372;12 02:22;2;выигрыш
69568;69581;0,20;153,1584;12 05:03;14;выигрыш
69768;69772;0,20;153,3884;12 06:07;5;выигрыш
70120;70131;0,20;153,6152;12 08:14;12;выигрыш
70284;70294;0,20;153,8556;12 09:08;11;выигрыш
70363;70363;0,20;154,6796;12 09:33;1;выигрыш
70441;70441;0,20;155,5036;12 10:01;1;выигрыш
70555;70557;0,20;155,9276;12 10:40;3;выигрыш
70577;70578;0,20;156,5516;12 10:47;2;выигрыш
70924;70926;0,20;156,9756;12 12:51;3;выигрыш
70942;70945;0,20;157,1996;12 12:57;4;выигрыш
71027;71028;0,20;157,8236;12 13:30;2;выигрыш
71143;71144;0,20;158,4476;12 14:11;2;выигрыш
71331;71333;0,20;158,8716;12 15:19;3;выигрыш
71386;71391;0,20;159,0988;12 15:41;6;выигрыш
71597;71598;0,20;159,7228;12 16:58;2;выигрыш
71669;71669;0,20;160,5468;12 17:21;1;выигрыш
71800;71804;0,20;160,7768;12 18:10;5;выигрыш
71824;71824;0,20;161,6008;12 18:17;1;выигрыш
71849;71851;0,20;162,0248;12 18:25;3;выигрыш
72154;72160;0,20;162,2304;12 20:23;7;выигрыш
72176;72176;0,20;163,0544;12 20:27;1;выигрыш
72308;72308;0,20;163,8784;12 21:15;1;выигрыш
72381;72382;0,20;164,5024;12 21:41;2;выигрыш
72425;72426;0,20;165,1264;12 21:57;2;выигрыш
72639;72643;0,20;165,3564;12 23:13;5;выигрыш
72809;72817;0,20;165,5672;13 00:14;9;выигрыш
72919;72922;0,20;165,7912;13 00:48;4;выигрыш
72978;72981;0,20;166,0152;13 01:09;4;выигрыш
73139;73151;0,20;166,2556;13 02:05;13;выигрыш
73220;73221;0,20;166,8796;13 02:30;2;выигрыш
73336;73348;0,20;167,1200;13 03:13;13;выигрыш
73580;73590;0,20;167,3604;13 04:39;11;выигрыш
73620;73621;0,20;167,9844;13 04:50;2;выигрыш
73720;73723;0,20;168,2084;13 05:24;4;выигрыш
74247;74255;0,20;168,4192;13 08:38;9;выигрыш
74307;74312;0,20;168,6464;13 08:59;6;выигрыш
74450;74452;0,20;169,0704;13 09:48;3;выигрыш
74473;74481;0,20;169,2812;13 09:58;9;выигрыш
74647;74653;0,20;169,4868;13 11:01;7;выигрыш
75053;75068;0,20;155,7868;13 13:24;16;стоп
75265;75269;0,20;156,0168;13 14:37;5;выигрыш
75287;75290;0,20;156,2408;13 14:43;4;выигрыш
75504;75510;0,20;156,4464;13 16:06;7;выигрыш
75930;75933;0,20;156,6704;13 18:43;4;выигрыш
76033;76039;0,20;156,8760;13 19:20;7;выигрыш
76228;76233;0,20;157,1032;13 20:25;6;выигрыш
76360;76364;0,20;157,3332;13 21:14;5;выигрыш
76381;76387;0,20;157,5388;13 21:21;7;выигрыш
76642;76642;0,20;158,3628;13 22:43;1;выигрыш
76684;76685;0,20;158,9868;13 22:59;2;выигрыш
76720;76722;0,20;159,4108;13 23:11;3;выигрыш
76793;76793;0,20;160,2348;13 23:33;1;выигрыш
76879;76881;0,20;160,6588;14 00:04;3;выигрыш
76929;76934;0,20;160,8860;14 00:21;6;выигрыш
76965;76970;0,20;161,1132;14 00:32;6;выигрыш
77032;77032;0,20;161,9372;14 00:53;1;выигрыш
77055;77056;0,20;162,5612;14 01:00;2;выигрыш
77146;77156;0,20;162,8016;14 01:36;11;выигрыш
77402;77410;0,20;163,0124;14 02:59;9;выигрыш
77468;77475;0,20;163,2500;14 03:19;8;выигрыш
77503;77512;0,20;163,4888;14 03:31;10;выигрыш
77657;77658;0,20;164,1128;14 04:22;2;выигрыш
77763;77774;0,20;164,3396;14 05:04;12;выигрыш
77802;77802;0,20;165,1636;14 05:13;1;выигрыш
77851;77852;0,20;165,7876;14 05:30;2;выигрыш
77977;77985;0,20;165,9984;14 06:19;9;выигрыш
78129;78130;0,20;166,6224;14 07:10;2;выигрыш
78146;78159;0,20;166,8436;14 07:18;14;выигрыш
78392;78398;0,20;167,0492;14 08:37;7;выигрыш
78452;78455;0,20;167,2732;14 08:57;4;выигрыш
78511;78512;0,20;167,8972;14 09:17;2;выигрыш
78532;78537;0,20;168,1244;14 09:25;6;выигрыш
78879;78883;0,20;168,3544;14 11:35;5;выигрыш
78899;78911;0,20;168,5948;14 11:42;13;выигрыш
79093;79096;0,20;168,8188;14 12:48;4;выигрыш
79190;79192;0,20;169,2428;14 13:21;3;выигрыш
79221;79228;0,20;169,4804;14 13:31;8;выигрыш
79323;79328;0,20;169,7076;14 14:11;6;выигрыш
79462;79468;0,20;169,9132;14 15:05;7;выигрыш
79576;79577;0,20;170,5372;14 15:41;2;выигрыш
79731;79734;0,20;170,7612;14 16:33;4;выигрыш
79770;79771;0,20;171,3852;14 16:46;2;выигрыш
79828;79832;0,20;171,6152;14 17:06;5;выигрыш
79851;79855;0,20;171,8452;14 17:14;5;выигрыш
79946;79946;0,20;172,6692;14 17:45;1;выигрыш
80157;80162;0,20;172,8964;14 19:05;6;выигрыш
80409;80415;0,20;173,1020;14 20:45;7;выигрыш
80567;80573;0,20;173,3076;14 21:34;7;выигрыш
80625;80629;0,20;173,5376;14 21:53;5;выигрыш
80780;80782;0,20;173,9616;14 22:49;3;выигрыш
80861;80862;0,20;174,5856;14 23:18;2;выигрыш
81130;81131;0,20;175,2096;15 00:50;2;выигрыш
81434;81437;0,20;175,4336;15 02:39;4;выигрыш
81759;81759;0,20;176,2576;15 04:33;1;выигрыш
81800;81806;0,20;176,4632;15 04:49;7;выигрыш
81822;81823;0,20;177,0872;15 04:53;2;выигрыш
82137;82139;0,20;177,5112;15 06:41;3;выигрыш
82234;82236;0,20;177,9352;15 07:12;3;выигрыш
82292;82295;0,20;178,1592;15 07:32;4;выигрыш
82365;82365;0,20;178,9832;15 07:55;1;выигрыш
82437;82445;0,20;179,1940;15 08:22;9;выигрыш
82466;82467;0,20;179,8180;15 08:30;2;выигрыш
82563;82563;0,20;180,6420;15 09:05;1;выигрыш
82674;82674;0,20;181,4660;15 09:43;1;выигрыш
82829;82830;0,20;182,0900;15 10:37;2;выигрыш
82909;82909;0,20;182,9140;15 11:07;1;выигрыш
83075;83080;0,20;183,1412;15 12:11;6;выигрыш
83152;83166;0,20;183,3740;15 12:39;15;выигрыш
83195;83199;0,20;183,6040;15 12:50;5;выигрыш
83324;83337;0,20;183,8252;15 13:35;14;выигрыш
83395;83395;0,20;184,6492;15 13:55;1;выигрыш
